Player,Rook_Age,Rook_FG_Percent,Rook_3P_Percent,Rook_FT_Percent,Rook_MPG,Rook_PPG,Rook_RPG,Rook_APG,AlternativeName,Rook_Year,From,To,Age,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG_Percent,2P_Percent,3P_Percent,FT_Percent,TS_Percent,eFG_Percent,Pos,Team,WS,ORtg,DRtg,OWS,DWS,WS_Per_48,OBPM,DBPM,BPM,VORP,PER,ORB_Percent,DRB_Percent,TRB_Percent,AST_Percent,STL_Percent,BLK_Percent,TOV_Percent,USG_Percent
Brandon Clarke,23,0.618,0.359,0.759,22.4,12.1,5.9,1.4,clarkbr01,Brandon Clarke,2019-20,2022-23,23-26,237,29,21.3,4.5,7.5,4.3,6.8,0.2,0.7,1.5,2.1,1.8,3.8,5.6,1.4,0.7,0.9,0.7,1.8,10.7,0.604,0.637,0.29,0.705,0.638,0.618,F,MEM,19.9,128,109,12.7,7.2,0.189,1.7,1.2,2.8,6.1,20.4,8.6,19,13.8,9.7,1.6,3.6,8.2,17.8
Nic Claxton,20,0.563,0.143,0.524,12.5,4.4,2.9,1.1,claxtni01,Nic Claxton,2019-20,2023-24,20-24,176,102,23.8,4.2,6.2,4.2,6.1,0,0.1,1.3,2.5,2,5,7,1.4,0.7,1.7,0.9,2.4,9.8,0.678,0.685,0.143,0.541,0.67,0.679,C,BRK,15.7,130,109,9.3,6.5,0.181,0.4,1.5,1.9,4.2,19.5,9.6,22.5,16.2,8.4,1.3,6.3,11.5,15.2
Chris Clemons,22,0.401,0.346,0.909,8.8,4.9,0.9,0.8,clemoch01,Chris Clemons,2019-20,2019-20,22,33,0,8.8,1.7,4.3,0.6,1.1,1.1,3.2,0.3,0.3,0.1,0.8,0.9,0.8,0.3,0.2,0.6,0.8,4.9,0.401,0.571,0.346,0.909,0.548,0.532,G,HOU,0.4,105,112,0.1,0.2,0.058,0.3,-1.3,-1,0.1,13.1,1.4,9.4,5.4,14.3,1.4,1.8,11.5,23.6
Amir Coffey,22,0.426,0.316,0.545,8.8,3.2,0.9,0.8,coffeam01,Amir Coffey,2019-20,2023-24,22-26,188,41,14.9,1.8,4.1,1.1,2.2,0.7,2,1,1.2,0.3,1.4,1.7,1.1,0.3,0.1,0.5,1,5.3,0.435,0.498,0.366,0.803,0.567,0.522,G,LAC,5,115,114,2.7,2.3,0.087,-1.8,-0.2,-2,0,10.9,2.3,9.7,6.1,10.7,1.1,0.7,9.3,15.2
Tyler Cook,22,0.667,,0.875,4.2,1.8,1.1,0.1,cookty01,Tyler Cook,2019-20,2021-22,22-24,65,3,10.6,1.5,2.4,1.5,2.3,0,0,0.7,1.2,0.8,1.7,2.5,0.3,0.2,0.1,0.5,1,3.8,0.654,0.656,0.5,0.6,0.661,0.657,F,BRKCHICLEDENDET,1.6,121,114,1,0.6,0.108,-2.2,-0.9,-3.1,-0.2,13.4,8,18.2,13.1,4.6,1.1,0.8,14.3,13.7
Jarrett Culver,20,0.404,0.299,0.462,23.9,9.2,3.4,1.7,culveja01,Jarrett Culver,2019-20,2022-23,20-23,144,43,17.2,2.5,6.4,1.9,4,0.6,2.3,0.8,1.5,0.9,1.9,2.8,1.2,0.7,0.4,0.9,1.7,6.5,0.401,0.473,0.276,0.509,0.463,0.451,G,ATLMEMMIN,-0.1,95,113,-2.1,2.1,-0.001,-3.9,-0.6,-4.5,-1.6,9.3,5.3,12.2,8.6,10,1.9,1.8,11.9,19.1
Terence Davis,22,0.456,0.388,0.864,16.8,7.5,3.3,1.6,daviste02,Terence Davis,2019-20,2022-23,22-25,227,24,16.1,2.9,6.7,1.5,2.7,1.5,4,0.7,0.9,0.4,2.3,2.7,1.3,0.7,0.2,1,1.7,8,0.434,0.532,0.366,0.826,0.564,0.542,G,SACTOR,5.4,106,112,1.3,4.1,0.07,-0.6,-0.1,-0.7,1.2,13.4,3,15.6,9.3,12.3,2,1.3,12.3,21.5
Luguentz Dort,20,0.394,0.297,0.792,22.8,6.8,2.3,0.8,dortlu01,Luguentz Dort,2019-20,2023-24,20-24,228,219,29.5,4.5,11.3,2.6,5.6,1.9,5.7,2.4,3.1,1.1,2.8,3.9,1.6,0.9,0.3,1.3,2.9,13.3,0.396,0.456,0.337,0.788,0.525,0.481,G,OKC,6.7,105,115,1.1,5.6,0.048,-2.2,-0.6,-2.8,-1.4,10.9,3.9,10.2,7,8.1,1.5,1.1,9.3,20.1
Sekou Doumbouya,19,0.39,0.286,0.674,19.8,6.4,3.1,0.5,doumbse01,Sekou Doumbouya,2019-20,2021-22,19-21,96,30,17.1,2.1,5.5,1.6,3.2,0.6,2.2,0.8,1.2,0.6,2.1,2.8,0.7,0.5,0.2,0.8,1.8,5.6,0.388,0.479,0.256,0.693,0.47,0.44,F,DETLAL,-0.4,92,114,-1.7,1.3,-0.013,-5.2,-1.2,-6.5,-1.8,6.9,4.1,14.3,9.1,5.9,1.4,1,12.3,17.5
Carsen Edwards,21,0.328,0.316,0.684,9.5,3.3,1.3,0.6,edwarca01,Carsen Edwards,2019-20,2021-22,21-23,72,1,9.8,1.4,3.7,0.7,1.6,0.6,2.2,0.3,0.5,0.2,0.9,1.1,0.7,0.3,0.1,0.4,0.9,3.7,0.364,0.456,0.297,0.758,0.471,0.45,G,BOSDET,0.3,98,113,-0.4,0.6,0.019,-4.1,-1,-5.1,-0.5,8.1,1.7,10.5,6.1,10.4,1.4,0.7,8.7,18.8
Tacko Fall,24,0.786,,0.333,4.7,3.3,2.1,0.1,fallta01,Tacko Fall,2019-20,2021-22,24-26,37,1,6.2,1,1.5,1,1.5,0,0,0.2,0.7,0.6,1.8,2.4,0.2,0.1,0.8,0.3,0.9,2.2,0.673,0.673,,0.32,0.621,0.673,C,BOSCLE,0.7,114,102,0.2,0.5,0.149,-2,2.8,0.8,0.2,18.8,11.7,31.8,21.8,3.9,0.4,12.2,15.4,14.8
Bruno Fernando,21,0.518,0.135,0.569,12.7,4.3,3.5,0.9,fernabr01,Bruno Fernando,2019-20,2023-24,21-25,161,17,9.3,1.3,2.6,1.3,2.3,0,0.3,0.6,0.9,1,1.9,2.9,0.6,0.2,0.4,0.6,1.4,3.3,0.526,0.575,0.13,0.639,0.559,0.533,F,ATLBOSHOU,2,108,114,0.7,1.3,0.064,-3.3,-0.3,-3.6,-0.6,13.1,11.1,22.8,16.9,9.3,0.9,4,17.9,16.2
Michael Frazier,25,0.241,0.174,0.643,11.2,2.1,0.8,0.2,frazimi01,Michael Frazier,2019-20,2019-20,25,13,0,11.2,0.5,2.2,0.2,0.5,0.3,1.8,0.7,1.1,0.1,0.7,0.8,0.2,0.2,0,0.4,1.7,2.1,0.241,0.5,0.174,0.643,0.384,0.31,G,HOU,-0.2,76,116,-0.2,0.1,-0.06,-8.9,-2.1,-11,-0.3,-0.9,0.7,6.6,3.6,1.7,0.6,0,12.5,11.5
Wenyen Gabriel,22,0.438,0.3,0.682,7.8,2.1,1.7,0.3,gabriwe01,Wenyen Gabriel,2019-20,2022-23,22-25,145,8,12.8,1.8,3.3,1.5,2.5,0.3,0.8,0.7,1.1,1.4,2,3.4,0.5,0.4,0.4,0.6,2,4.5,0.531,0.599,0.319,0.624,0.588,0.57,F,BRKLACLALNOPPORSAC,4,116,113,1.9,2.1,0.103,-2.9,-0.4,-3.3,-0.6,12.8,11.6,16.5,14.1,5,1.3,2.9,14.4,14.7
Daniel Gafford,21,0.701,,0.533,14.2,5.1,2.5,0.5,gaffoda01,Daniel Gafford,2019-20,2023-24,21-25,260,131,18.4,3.4,4.8,3.4,4.8,0,0,1.4,2.1,1.9,3,4.9,0.8,0.4,1.4,0.9,2.3,8.1,0.704,0.705,0,0.664,0.712,0.704,F,CHIWAS,18.3,133,111,12.4,5.9,0.184,0.1,0.8,0.9,3.5,20.1,11.7,17.7,14.7,6.8,1.1,6.4,13.8,15.6
Darius Garland,20,0.401,0.355,0.875,30.9,12.3,1.9,3.9,garlada01,Darius Garland,2019-20,2023-24,20-24,260,256,34,6.8,15.2,4.7,9.5,2.2,5.7,2.7,3.2,0.5,2.1,2.6,6.7,1.1,0.1,3.1,1.9,18.6,0.45,0.488,0.386,0.867,0.56,0.522,G,CLE,14.1,109,115,7.3,6.7,0.076,1.2,-1.5,-0.3,3.8,15.7,1.6,7.1,4.3,31.5,1.7,0.3,15.8,25.5
Javonte Green,26,0.5,0.273,0.667,9.8,3.4,1.9,0.5,greenja02,Javonte Green,2019-20,2022-23,26-29,186,50,15.8,1.9,3.6,1.5,2.5,0.4,1.1,0.9,1.2,0.9,1.9,2.8,0.7,0.8,0.4,0.5,1.5,5.1,0.534,0.617,0.342,0.753,0.62,0.585,F,BOSCHI,8,123,111,4.4,3.6,0.13,-1.2,1.3,0.1,1.6,13.7,6.4,13.6,10,5.8,2.4,2.1,10.8,12.6
Marko Guduric,24,0.395,0.301,0.923,11,3.9,1.7,1,gudurma01,Marko Guduric,2019-20,2019-20,24,44,0,11,1.4,3.6,0.8,1.7,0.6,1.9,0.5,0.6,0.3,1.3,1.7,1,0.3,0.2,0.8,0.8,3.9,0.395,0.5,0.301,0.923,0.514,0.475,G,MEM,0.1,97,112,-0.3,0.4,0.014,-2.7,-0.7,-3.4,-0.2,8.8,3.1,12.6,7.9,12.3,1.2,1.4,17.6,17.6
Kyle Guy,22,0.4,0,,3.3,1.3,0.3,0.3,guyky01,Kyle Guy,2019-20,2021-22,22-24,53,0,8.1,1.1,3,0.6,1.3,0.5,1.7,0.5,0.6,0.2,0.8,1,0.9,0.2,0,0.5,0.6,3.1,0.361,0.435,0.303,0.75,0.479,0.446,G,MIASAC,0.1,99,116,-0.2,0.3,0.006,-3.5,-1.4,-4.9,-0.3,8.9,2.3,11.5,6.9,15.9,1.5,0.2,12.2,19.9
Rui Hachimura,21,0.466,0.287,0.829,30.1,13.5,6.1,1.8,hachiru01,Rui Hachimura,2019-20,2023-24,21-25,222,128,26.7,4.9,10.2,4,7.7,0.9,2.4,1.8,2.3,1,4,4.9,1.3,0.6,0.2,1,1.7,12.4,0.481,0.521,0.352,0.77,0.555,0.523,F,LALWAS,7.8,110,116,3.8,4.1,0.063,-1.2,-1.3,-2.5,-0.8,13.1,4,16,10,7.1,1.1,0.8,8.1,19.4
Devon Hall,24,0.2,0.235,0.5,7.4,1.8,0.6,1.2,hallde01,Devon Hall,2019-20,2019-20,24,11,0,7.4,0.5,2.7,0.2,1.2,0.4,1.5,0.4,0.7,0.2,0.5,0.6,1.2,0.4,0.1,0.5,0.5,1.8,0.2,0.154,0.235,0.5,0.298,0.267,G,OKC,-0.2,74,110,-0.3,0.1,-0.116,-6,-0.7,-6.7,-0.1,3.1,2.8,6.6,4.8,21.3,2.4,1.1,13,20.9
Donta Hall,22,0.682,,0.5,14.8,4.3,4.2,0.4,halldo01,Donta Hall,2019-20,2020-21,22-23,22,0,14.2,1.8,2.6,1.8,2.6,0,0,1.5,2.4,1.7,2.8,4.5,0.7,0.4,0.7,0.6,1.9,5.1,0.702,0.702,,0.615,0.701,0.702,F,BRKDETORL,1.2,136,110,0.8,0.4,0.187,-0.9,0.2,-0.7,0.1,18.6,12.6,21.3,16.9,7.2,1.2,4.5,14,12.8
Jared Harper,22,0.25,0,,2.7,0.7,0,0,harpeja01,Jared Harper,2019-20,2021-22,22-24,16,0,4.2,0.9,2.1,0.6,1.2,0.3,0.9,0.4,0.5,0.1,0.1,0.3,0.9,0.3,0.1,0.3,0.4,2.6,0.441,0.526,0.333,0.875,0.56,0.515,G,NOPNYKPHO,0.2,116,112,0.1,0.1,0.154,4,0,4,0.1,20.5,3.2,3.2,3.3,43,2.9,1.4,11.8,27.4
Jaxson Hayes,19,0.672,0.25,0.647,16.9,7.4,4,0.9,hayesja02,Jaxson Hayes,2019-20,2023-24,19-23,255,47,16.5,2.7,4.4,2.6,4,0.1,0.4,1.7,2.4,1.4,2.5,3.9,0.7,0.4,0.7,0.7,2,7.2,0.624,0.658,0.288,0.714,0.67,0.637,F,LALNOP,14.2,129,112,9.7,4.5,0.162,-0.4,0.2,-0.2,1.9,17.4,9,16.7,12.8,5.9,1.2,3.8,12,15.7
Dewan Hernandez,23,0.357,0.5,0.6,4.7,2.3,2.3,0.5,hernade01,Dewan Hernandez,2019-20,2019-20,23,6,0,4.7,0.8,2.3,0.7,2,0.2,0.3,0.5,0.8,0.8,1.5,2.3,0.5,0.2,0,0.5,1,2.3,0.357,0.333,0.5,0.6,0.432,0.393,F,TOR,0,95,101,0,0.1,0.043,-6.6,-3,-9.6,-0.1,12.9,19.3,33.2,26.4,16.4,1.7,0,15.6,29.3
Tyler Herro,20,0.428,0.389,0.87,27.4,13.5,4.1,2.2,herroty01,Tyler Herro,2019-20,2023-24,20-24,250,108,31.6,6.5,14.9,4,8.3,2.5,6.5,2.3,2.6,0.4,4.5,4.9,3.5,0.7,0.2,2.2,1.4,17.8,0.44,0.484,0.384,0.876,0.557,0.524,G,MIA,11,106,113,2.8,8.2,0.067,0.8,-0.9,-0.2,3.7,14.7,1.5,16.1,8.8,18.5,1.1,0.7,11.9,25.5
Kevin Hervey,23,0.259,0.15,,5.2,1.7,1.2,0.5,herveke01,Kevin Hervey,2019-20,2019-20,23,10,0,5.2,0.7,2.7,0.4,0.7,0.3,2,0,0,0.1,1.1,1.2,0.5,0.1,0.1,0,0.4,1.7,0.259,0.571,0.15,,0.315,0.315,F,OKC,-0.1,78,109,-0.2,0.1,-0.085,-4,-1.1,-5.1,0,5,2.2,22.7,12.7,13.9,0.9,1.7,0,22.8
Jaylen Hoard,20,0.469,0,0.615,7.9,2.9,2.5,0.3,hoardja01,Jaylen Hoard,2019-20,2021-22,20-22,39,5,17,2.6,5.4,2.4,4.4,0.2,1,1.1,1.7,1.7,3,4.6,1.2,0.6,0.3,0.7,1.2,6.6,0.49,0.55,0.231,0.618,0.536,0.512,F,OKCPOR,1.3,112,113,0.6,0.6,0.091,-0.8,-1.1,-1.9,0,15.3,10.1,18.3,14.1,10.5,1.7,1.4,10.8,17.3
Talen Horton-Tucker,19,0.467,0.308,0.5,13.5,5.7,1.2,1,hortota01,Talen Horton-Tucker,2019-20,2023-24,19-23,211,52,21.6,3.7,8.6,2.9,5.8,0.8,2.8,1.7,2.1,0.5,2.4,3,3.1,0.9,0.4,1.7,2,9.8,0.427,0.497,0.282,0.776,0.513,0.473,G-F,LALUTA,4.1,103,113,-0.7,4.8,0.044,-2.3,0.2,-2.1,-0.2,12.4,2.7,12.2,7.5,21.2,2,1.7,14.9,22.1
William Howard,26,0,0,,6.5,0,1,0.5,howarwi01,William Howard,2019-20,2019-20,26,2,0,6.5,0,2,0,0,0,2,0,0,0,1,1,0.5,0,0,0.5,0.5,0,0,,0,,0,0,F,HOU,-0.1,14,115,-0.1,0,-0.357,-14.2,-5.4,-19.6,-0.1,-12.7,0,16.3,8.1,9.1,0,0,20,15.9
De'Andre Hunter,22,0.41,0.355,0.764,32,12.3,4.5,1.8,huntede01,De'Andre Hunter,2019-20,2023-24,22-26,220,214,31,5,11.2,3.5,7,1.5,4.3,2.3,2.9,0.7,3.5,4.2,1.5,0.7,0.3,1.4,2.9,13.8,0.444,0.499,0.355,0.801,0.553,0.512,F,ATL,5.9,108,118,2.9,3,0.041,-2.1,-1.3,-3.4,-2.4,10.8,2.3,12.4,7.3,7,1,0.9,9.9,19
Justin James,23,0.417,0.31,0.476,6.4,2.5,0.9,0.5,jamesju01,Justin James,2019-20,2020-21,23-24,72,0,7.5,1.2,2.7,0.9,1.8,0.3,0.9,0.4,0.8,0.2,0.7,0.9,0.6,0.2,0.2,0.3,0.6,3.2,0.446,0.5,0.343,0.544,0.518,0.505,G,SAC,0.3,103,117,0,0.2,0.024,-1.7,-1.4,-3.1,-0.2,11.2,3,9.9,6.4,10.4,1.2,2.1,9.5,19.4
DaQuan Jeffries,22,0.5,0.278,0.833,10.8,3.8,1.4,0.5,jeffrda01,DaQuan Jeffries,2019-20,2023-24,22-26,53,5,12.5,1.4,3.2,0.9,1.5,0.5,1.7,0.2,0.3,0.4,1.4,1.8,0.6,0.4,0.2,0.3,1.3,3.5,0.435,0.6,0.289,0.75,0.525,0.512,G-F,HOUMEMNYKSAC,0.5,107,116,0.2,0.4,0.04,-3.5,-1.1,-4.6,-0.4,8.5,3.5,12.3,7.8,6.5,1.4,1.5,8.8,12.6
Ty Jerome,22,0.336,0.28,0.75,10.6,3.3,1.5,1.4,jeromty01,Ty Jerome,2019-20,2023-24,22-26,159,7,17.3,2.6,6.1,1.5,3,1.1,3.1,0.7,0.9,0.3,1.6,1.8,2.6,0.6,0.1,0.8,1.4,7,0.421,0.493,0.352,0.826,0.535,0.51,G,CLEGSWOKCPHO,3.9,111,116,2,2,0.069,-1.4,-0.2,-1.6,0.3,11.9,1.7,9.7,5.7,21.9,1.5,0.6,11.4,18.1
Cameron Johnson,23,0.435,0.39,0.807,22,8.8,3.3,1.2,johnsca02,Cameron Johnson,2019-20,2023-24,23-27,232,84,25.1,4,8.9,1.8,3.3,2.2,5.6,1.3,1.6,0.7,3.1,3.8,1.5,0.8,0.3,0.7,1.6,11.4,0.447,0.541,0.392,0.844,0.599,0.571,F,BRKPHO,14.7,119,112,8.4,6.4,0.121,1.2,0.1,1.4,5,14.2,3.2,13.3,8.3,8.3,1.6,1,7.1,17.7
Keldon Johnson,20,0.596,0.591,0.795,17.7,9.1,3.4,0.9,johnske04,Keldon Johnson,2019-20,2023-24,20-24,239,220,30.2,6.1,13.1,4.5,8.5,1.7,4.6,2.6,3.5,1.1,4.5,5.6,2.3,0.7,0.2,1.4,2,16.5,0.468,0.525,0.362,0.749,0.565,0.531,G,SAS,11.3,112,116,6.7,4.6,0.075,0.3,-1.4,-1.1,1.7,15,3.7,16.5,9.9,11.2,1.1,0.7,8.8,22.4
Mfiondu Kabengele,22,0.438,0.45,1,5.3,3.5,0.9,0.2,kabenmf01,Mfiondu Kabengele,2019-20,2022-23,22-25,55,0,6.9,0.9,2.3,0.5,1,0.4,1.3,0.4,0.5,0.3,1.1,1.5,0.3,0.2,0.3,0.3,0.9,2.6,0.383,0.491,0.301,0.852,0.511,0.469,F,BOSCLELAC,0.4,102,110,-0.1,0.5,0.055,-3.4,-0.2,-3.6,-0.2,10.9,5.2,18.4,11.8,7.2,1.5,3.5,11.4,18
Stanton Kidd,27,0,0,,3.8,0,0.8,0.3,kiddst01,Stanton Kidd,2019-20,2019-20,27,4,0,3.8,0,0.8,0,0.5,0,0.3,0,0,0,0.8,0.8,0.3,0,0,0.5,0.8,0,0,0,0,,0,0,F,UTA,-0.1,13,112,-0.1,0,-0.327,-16.2,-1.4,-17.6,-0.1,-13.7,0,21.3,11,8,0,0,40,14.6
Louis King,20,0.381,0.364,0,6.2,2,1,0.5,kinglo02,Louis King,2019-20,2022-23,20-23,27,1,10.4,1.8,4.3,1,2.1,0.7,2.1,0.5,0.7,0.3,1.3,1.6,0.9,0.4,0.1,0.3,1.4,4.8,0.417,0.483,0.351,0.65,0.521,0.504,F,DETPHISAC,0.4,108,114,0.2,0.2,0.063,-1.2,-0.2,-1.4,0,13,3.2,14.5,8.8,13.2,2.1,1.2,6.1,20.4
John Konchar,23,0.649,0.5,0.5,9.5,2.8,2.5,1.2,konchjo01,John Konchar,2019-20,2023-24,23-27,218,32,17.3,1.7,3.7,1.1,1.9,0.7,1.8,0.4,0.5,1,3,4,1.4,0.8,0.3,0.4,1.2,4.5,0.476,0.579,0.371,0.689,0.581,0.568,G,MEM,10.5,125,110,5,5.5,0.133,-0.8,1.8,1,2.9,12.8,6,18.4,12.1,10,2.1,1.6,10,10.4
Romeo Langford,20,0.35,0.185,0.72,11.6,2.5,1.3,0.4,langfro01,Romeo Langford,2019-20,2022-23,20-23,141,32,16.1,1.8,4.2,1.4,2.8,0.4,1.4,0.6,1,0.8,1.3,2.1,0.7,0.4,0.3,0.5,1.2,4.6,0.43,0.497,0.288,0.659,0.501,0.476,G,BOSSAS,2,106,115,0.3,1.8,0.043,-3.1,-0.3,-3.4,-0.8,8.5,5.4,8.8,7.1,5.7,1.3,1.7,9.4,13.4
Vic Law,24,0.333,0.143,0.333,7.8,1.9,1.4,0.4,lawvi01,Vic Law,2019-20,2019-20,24,8,0,7.8,0.8,2.3,0.6,1.4,0.1,0.9,0.3,0.8,0.3,1.1,1.4,0.4,0.3,0,0.3,0.8,1.9,0.333,0.455,0.143,0.333,0.363,0.361,F,ORL,-0.1,79,111,-0.1,0.1,-0.052,-7,-2.6,-9.6,-0.1,3.7,3.4,16.2,9.6,6.7,1.6,0,8.8,15.8
Jalen Lecque,19,0.4,0,1,6.4,2,0.4,0.4,lecquja01,Jalen Lecque,2019-20,2020-21,19-20,9,0,4.9,0.6,2.1,0.6,1.6,0,0.6,0.6,0.6,0.2,0.6,0.8,0.4,0,0,0.2,0.3,1.7,0.263,0.357,0,1,0.354,0.263,G,INDPHO,-0.1,82,117,-0.1,0,-0.11,-6.6,-3.8,-10.5,-0.1,3.2,5,12.5,8.7,11.9,0,0,8.6,22.4
Nassir Little,19,0.43,0.237,0.636,11.9,3.6,2.3,0.5,littlna01,Nassir Little,2019-20,2023-24,19-23,203,34,16.9,2.2,4.8,1.4,2.5,0.8,2.3,0.9,1.2,0.8,2.4,3.1,0.8,0.4,0.4,0.6,1.4,6,0.453,0.568,0.333,0.733,0.564,0.534,F,PHOPOR,4.6,114,117,2.9,1.7,0.064,-1.4,-0.9,-2.4,-0.3,11.7,4.8,15.7,10.2,6.5,1,2.4,9.4,15
Terance Mann,23,0.468,0.35,0.667,8.8,2.4,1.3,1.3,mannte01,Terance Mann,2019-20,2023-24,23-27,278,89,21.6,3,6,2.3,4.1,0.7,1.9,1.1,1.5,0.9,2.8,3.7,2.1,0.5,0.2,0.8,1.9,7.9,0.497,0.553,0.376,0.78,0.589,0.557,G-F,LAC,14.6,120,113,8.6,6,0.117,-0.8,0.3,-0.5,2.2,13.1,4.8,13.8,9.4,13.4,1.2,0.9,10.9,15.2
Caleb Martin,24,0.44,0.541,0.81,17.6,6.2,2.1,1.3,martica02,Caleb Martin,2019-20,2023-24,24-28,208,65,22.6,2.9,6.4,1.9,3.7,1,2.8,1.1,1.4,1,2.7,3.7,1.3,0.9,0.4,0.9,1.7,7.9,0.453,0.525,0.355,0.758,0.558,0.529,F,CHOMIA,8.7,111,111,2.8,5.8,0.089,-1.7,0.6,-1.1,1.1,11.9,4.8,14,9.3,8.6,2,1.7,11,15.5
Cody Martin,24,0.43,0.234,0.646,18.8,5,3.3,2,martico01,Cody Martin,2019-20,2022-23,24-27,178,24,21.1,2.2,4.8,1.6,3.1,0.6,1.7,0.8,1.2,1,2.5,3.5,2.1,0.9,0.3,0.8,1.5,5.8,0.457,0.535,0.318,0.658,0.538,0.514,G-F,CHO,6.1,113,113,2.8,3.3,0.078,-2.1,0.7,-1.4,0.6,11.5,5.1,13.1,9,13.5,2.2,1.4,13.4,12.6
Jeremiah Martin,23,0.453,0.278,0.786,11,7.1,1.1,2,martije02,Jeremiah Martin,2019-20,2020-21,23-24,18,0,9.7,1.8,4.8,1.4,3.1,0.4,1.7,0.7,1.1,0.2,0.8,0.9,1.2,0.7,0.2,0.6,0.4,4.8,0.384,0.446,0.267,0.632,0.456,0.43,G,BRKCLE,0,95,109,-0.2,0.2,0.011,-2.7,0.5,-2.2,0,13,1.9,8.5,5.2,20.9,3.3,2,9.6,25.5
Kelan Martin,24,0.392,0.26,0.968,16,6.4,3.1,0.7,martike03,Kelan Martin,2019-20,2021-22,24-26,96,5,13.2,2.1,5.1,1.4,2.7,0.7,2.4,0.5,0.6,0.5,1.9,2.4,0.6,0.3,0.3,0.5,1.3,5.5,0.414,0.51,0.307,0.889,0.511,0.487,F,BOSINDMIN,0.7,102,115,-0.1,0.8,0.028,-2.5,-1.1,-3.6,-0.5,10.4,4,15.8,9.8,6.9,1.1,1.8,8.9,18.7
Garrison Mathews,23,0.429,0.413,0.912,12.6,5.4,1.3,0.6,mathega01,Garrison Mathews,2019-20,2023-24,23-27,204,57,18,1.9,4.7,0.4,0.7,1.5,4,1.5,1.8,0.3,1.5,1.8,0.6,0.6,0.2,0.4,1.8,6.7,0.396,0.559,0.367,0.845,0.61,0.551,G,ATLHOUWAS,6.7,123,118,5.2,1.5,0.087,-1.5,-0.6,-2.1,-0.1,10.5,1.9,9.3,5.6,4.7,1.5,0.9,6.5,13.6
Jalen McDaniels,22,0.471,0.375,0.824,18.3,5.6,4.1,0.8,mcdanja01,Jalen McDaniels,2019-20,2023-24,22-26,210,44,19.6,2.8,6,2,3.7,0.8,2.3,1.1,1.4,0.8,2.9,3.6,1.2,0.7,0.4,0.9,2.1,7.4,0.46,0.535,0.339,0.785,0.559,0.525,F,CHOPHITOR,5.9,109,114,1.8,4.1,0.069,-2.7,0.1,-2.6,-0.7,11.6,4.2,16.1,10.1,9,1.7,1.8,12,16.4
Jordan McLaughlin,23,0.489,0.382,0.667,19.7,7.6,1.6,4.2,mclaujo01,Jordan McLaughlin,2019-20,2023-24,23-27,191,7,16.4,1.8,4,1.2,2.3,0.6,1.7,0.5,0.7,0.3,1.3,1.6,3.4,0.9,0.1,0.8,0.8,4.6,0.438,0.511,0.342,0.744,0.535,0.512,G,MIN,6.5,118,114,3.8,2.7,0.1,-1.1,0.7,-0.5,1.2,13.2,2.2,8.8,5.4,27.9,2.6,0.7,15.6,13.1
Nicolò Melli,29,0.421,0.335,0.74,17.4,6.6,3,1.4,mellini01,Nicolò Melli,2019-20,2020-21,29-30,105,12,15.3,1.7,4.4,0.9,1.6,0.9,2.8,0.7,0.9,0.6,2.2,2.9,1.2,0.5,0.2,0.6,1.7,5,0.392,0.52,0.316,0.745,0.522,0.491,F,DALNOP,2.3,109,113,1,1.4,0.07,-2.2,0.1,-2.1,0,10.1,4.5,15.7,10.1,10.3,1.4,1.4,10.3,14.6
Eric Mika,25,0.667,,1,19,6,7,0,mikaer01,Eric Mika,2019-20,2019-20,25,1,0,19,2,3,2,3,0,0,2,2,2,5,7,0,0,0,0,5,6,0.667,0.667,,1,0.773,0.667,C,SAC,0.1,173,113,0.1,0,0.218,-1.9,-1.5,-3.4,0,13.9,11.6,30.4,20.7,0,0,0,0,8.9
Adam Mokoka,21,0.429,0.4,0.5,10.2,2.9,0.9,0.4,mokokad01,Adam Mokoka,2019-20,2020-21,21-22,25,0,6.7,0.8,1.9,0.5,0.9,0.3,1,0.1,0.2,0.3,0.3,0.6,0.4,0.2,0,0.3,0.9,1.9,0.404,0.545,0.28,0.4,0.478,0.479,G,CHI,0,96,114,-0.1,0.1,0.011,-4.5,-1.3,-5.8,-0.2,6.2,5.1,4.7,4.9,7.3,1.7,0.5,12.5,14.4
Matt Mooney,23,0.25,0,,4.8,0.5,0.8,0.3,moonema01,Matt Mooney,2019-20,2021-22,22-24,5,0,4.2,0.2,1,0.2,0.4,0,0.6,0,0,0,0.6,0.6,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0.5,0,,0.2,0.2,G,CLENYK,0,45,100,-0.1,0,-0.081,-8.1,5.6,-2.5,0,5.4,0,16,7.9,6.1,7,4.1,16.7,12.3
Ja Morant,20,0.477,0.335,0.776,31,17.8,3.9,7.3,moranja01,Ja Morant,2019-20,2022-23,20-23,248,246,32.1,8.2,17.3,6.9,13.3,1.3,3.9,4.8,6.4,1,3.8,4.8,7.4,1,0.3,3.3,1.5,22.4,0.472,0.517,0.321,0.753,0.557,0.509,G,MEM,19.7,112,113,11.8,7.8,0.119,3.4,-0.6,2.8,9.7,20.3,3.3,12.6,7.9,35.9,1.5,0.8,14.2,30.3
